,index,feature,absolute_error,filename
891,1419,YNR050C_x15_g,0.0003750361542685935,YNR050C
892,410,YPL207W_x4_t,0.0003748452325805404,YPL207W
893,1577,YPR034W_x1_a,0.000374501489024565,YPR034W
894,49,YIL063C_x2_t,0.00037305023729900585,YIL063C
895,1871,YKL112W_x8_t,0.0003710653201342866,YKL112W
896,177,YLR460C_x27_y,0.00036987796365675163,YLR460C
897,60,YIL063C_x8_a,0.00036981316479120784,YIL063C
898,0,YEL023C_x0_a,0.00036976773746519336,YEL023C
899,174,YLR460C_x26_r,0.00036919281251274747,YLR460C
900,1196,YLR266C_x29_t,0.000368976765664167,YLR266C
901,995,YPR112C_x25_a,0.00036847159310870586,YPR112C
902,59,YIL063C_x7_g,0.00036831574769489577,YIL063C
903,1029,YAL028W_x17_t,0.0003678766429891436,YAL028W
904,1145,YDR503C_x2_t,0.0003670045116281111,YDR503C
905,767,YPL212C_x6_a,0.000365529388262781,YPL212C
906,427,YDL017W_x2_a,0.00036535663678360924,YDL017W
907,254,YHR151C_x11_g,0.0003642641276295957,YHR151C
908,380,YEL030W_x15_g,0.0003641946034190553,YEL030W
909,1139,YGR015C_x10_t,0.0003640099705238309,YGR015C
910,1292,YLR117C_x13_c,0.00036300512846036714,YLR117C
911,1490,YBR115C_x0_t,0.0003623532849041097,YBR115C
912,937,YDR285W_x0_t,0.0003620206954493011,YDR285W
913,814,YKR097W_x19_t,0.0003609916150325078,YKR097W
914,1051,YBR255W_x15_c,0.0003595674266577221,YBR255W
915,516,YGR191W_x2_c,0.00035945137879340175,YGR191W
916,1243,YDR430C_x6_a,0.0003591806103727593,YDR430C
917,1406,YNR050C_x0_t,0.00035642997761483117,YNR050C
918,1831,YKL100C_x5_t,0.000355691394565932,YKL100C
919,44,YMR303C_x16_c,0.0003549140726582353,YMR303C
920,2018,YKL023W_x3_g,0.0003548496546424754,YKL023W
921,1235,YMR237W_x24_g,0.0003543132281603686,YMR237W
922,270,YOR361C_x4_t,0.0003524693800162095,YOR361C
923,710,YHR203C_x1_-,0.0003520721890213693,YHR203C
924,1155,YDR503C_x7_g,0.00035112718188093085,YDR503C
925,1088,YAL036C_x7_c,0.0003509280419151667,YAL036C
926,1061,YKL074C_x0_g,0.00035065872662645996,YKL074C
927,1953,YIR023W_x3_a,0.00035052140085984083,YIR023W
928,74,YLR389C_x14_a,0.00035037854092281087,YLR389C
929,449,YML002W_x4_c,0.00035029439777882276,YML002W
930,1591,YPR034W_x8_a,0.00034982649739543763,YPR034W
931,16,YEL023C_x12_a,0.0003497294545370246,YEL023C
932,1727,YGL163C_x8_g,0.0003492349447325712,YGL163C
933,374,YEL030W_x11_t,0.0003491959671085177,YEL030W
934,302,YIL121W_x12_g,0.00034878839280081856,YIL121W
935,360,YJR049C_x10_t,0.00034830480900235617,YJR049C
936,1821,YKL100C_x1_a,0.000348075755440995,YKL100C
937,1862,YKL112W_x1_c,0.00034769434852416624,YKL112W
938,454,YML002W_x6_c,0.00034476196248315753,YML002W
939,219,YDR216W_x4_g,0.00034438162356526447,YDR216W
940,6,YEL023C_x4_a,0.00034288893317049955,YEL023C
941,103,YLR247C_x38_g,0.0003427699134395337,YLR247C
942,1723,YGL163C_x6_g,0.00034271801611415194,YGL163C
943,1154,YDR503C_x7_a,0.00034150923423258676,YDR503C
944,1572,YOL106W_x58_a,0.0003413254255338659,YOL106W
945,1949,YCR100C_x27_s,0.00034127937795176054,YCR100C
946,718,YHR203C_x13_-,0.0003405841678081618,YHR203C
947,2034,YKL023W_x41_a,0.0003403120308759665,YKL023W
948,1037,YAL028W_x22_a,0.0003399612643820531,YAL028W
949,259,YHR151C_x13_g,0.0003396336874541067,YHR151C
950,1754,YJL147C_x7_a,0.0003394275684055795,YJL147C
951,101,YLR247C_x37_t,0.00033925134031479495,YLR247C
952,1576,YPR034W_x0_t,0.00033911302363275996,YPR034W
953,1996,YCL014W_x1_t,0.00033818862203497454,YCL014W
954,1767,YBL088C_x22_t,0.00033806406798544774,YBL088C
955,986,YPR112C_x9_t,0.00033801127754160107,YPR112C
956,770,YPL212C_x7_g,0.0003371730364004427,YPL212C
957,223,YDR216W_x6_c,0.00033679778584566047,YDR216W
958,97,YLR247C_x25_t,0.0003358848038093944,YLR247C
959,934,YKL143W_x12_c,0.00033516194460557003,YKL143W
960,980,YPR112C_x4_t,0.0003350602746791274,YPR112C
961,486,YOR009W_x3_g,0.00033397497583305885,YOR009W
962,361,YJR049C_x12_a,0.00033299222066612833,YJR049C
963,1298,YLR117C_x19_a,0.00033280528073212747,YLR117C
964,955,YDR285W_x42_g,0.00033232024702956406,YDR285W
965,954,YDR285W_x42_a,0.00033171513594475,YDR285W
966,1920,YLR137W_x9_t,0.00033154595969334366,YLR137W
967,470,YFL049W_x9_t,0.0003302491615835168,YFL049W
968,748,YLR289W_x14_a,0.00033019725736318606,YLR289W
969,1790,YGR153W_x4_t,0.00032925580186087954,YGR153W
970,966,YDR221W_x14_g,0.0003290430133413391,YDR221W
971,987,YPR112C_x11_c,0.00032833831313232146,YPR112C
972,1306,YKL146W_x15_c,0.00032826804177921886,YKL146W
973,378,YEL030W_x14_g,0.0003279975812583265,YEL030W
974,2028,YKL023W_x16_a,0.00032725916080545824,YKL023W
975,55,YIL063C_x5_g,0.00032715779563710797,YIL063C
976,782,YLR452C_x4_t,0.0003260581329895539,YLR452C
977,58,YIL063C_x7_a,0.00032594569747243155,YIL063C
978,1743,YJL147C_x1_g,0.00032587783432986943,YJL147C
979,1293,YLR117C_x13_t,0.00032547823331975493,YLR117C
980,1940,YCR100C_x21_c,0.00032520880817486764,YCR100C
981,2020,YKL023W_x5_g,0.0003246593625848402,YKL023W
982,387,YOR090C_x3_c,0.00032444083207395727,YOR090C
983,664,YGR157W_x29_t,0.0003231626331505999,YGR157W
984,1998,YCL014W_x2_g,0.0003231504264399538,YCL014W
985,658,YGR157W_x24_g,0.0003229084423968263,YGR157W
986,1289,YLR117C_x7_t,0.0003222215006824691,YLR117C
987,1761,YBL088C_x3_g,0.0003213525533611296,YBL088C
988,253,YHR151C_x11_c,0.0003212311130372888,YHR151C
989,186,YMR265C_x19_a,0.0003208886936173024,YMR265C
990,262,YOR361C_x1_c,0.00032087420597190903,YOR361C
991,1618,YCR033W_x5_c,0.0003204531541699606,YCR033W
992,614,YNR012W_x5_t,0.0003200197922133953,YNR012W
993,2035,YKL023W_x41_g,0.0003199466035644727,YKL023W
994,395,YOR090C_x14_c,0.00031992886359988396,YOR090C
995,162,YLR460C_x8_t,0.0003194186188960713,YLR460C
996,1090,YAL036C_x8_g,0.00031803880724305835,YAL036C
997,3,YEL023C_x1_t,0.0003167207079449387,YEL023C
998,1150,YDR503C_x5_c,0.0003163345104338671,YDR503C
999,235,YDR216W_x28_a,0.0003157633765639759,YDR216W
1000,1755,YJL147C_x7_g,0.00031537241150156916,YJL147C
1001,557,YOR175C_x0_g,0.0003126036564505169,YOR175C
1002,1900,YBR058C_x20_t,0.00031236966275758346,YBR058C
1003,229,YDR216W_x19_c,0.00031117870801519666,YDR216W
1004,2097,YBR228W_x9_c,0.0003111009929046214,YBR228W
1005,402,YOR090C_x21_t,0.00031094862061601894,YOR090C
1006,1757,YJL147C_x8_t,0.0003101462431203582,YJL147C
1007,338,YHR190W_x10_g,0.0003100005092060625,YHR190W
1008,423,YDL017W_x0_a,0.0003094887203461332,YDL017W
1009,1338,YJL218W_x19_c,0.0003069160855226178,YJL218W
1010,377,YEL030W_x14_a,0.00030682399639179797,YEL030W
1011,1163,YOL063C_x2_t,0.0003066838309161314,YOL063C
1012,1347,YJL218W_x22_c,0.0003066485046839476,YJL218W
1013,874,YBL004W_x37_a,0.0003059783859815404,YBL004W
1014,772,YPL212C_x8_c,0.00030569700772890444,YPL212C
1015,238,YDR216W_x36_g,0.0003051277732614442,YDR216W
1016,644,YNL137C_x19_t,0.00030505392831206926,YNL137C
1017,317,YOL148C_x12_a,0.00030491771945318673,YOL148C
1018,394,YOR090C_x13_t,0.0003045503016803486,YOR090C
1019,685,YLR054C_x21_t,0.0003044189146869835,YLR054C
1020,815,YPR013C_x0_a,0.0003042879919754585,YPR013C
1021,390,YOR090C_x7_g,0.00030426019940197913,YOR090C
1022,11,YEL023C_x6_t,0.0003041999536913222,YEL023C
1023,409,YPL207W_x4_c,0.0003036321754275917,YPL207W
1024,813,YKR097W_x19_c,0.0003033576101835275,YKR097W
1025,20,YEL023C_x15_t,0.0003030000175095997,YEL023C
1026,785,YLR452C_x7_c,0.0003028933458246614,YLR452C
1027,654,YGR157W_x22_t,0.00030257741486426826,YGR157W
1028,1421,YNR050C_x16_g,0.00030240532550277973,YNR050C
1029,108,YBR111C_x1_a,0.00030236478167277014,YBR111C
1030,351,YJR049C_x5_a,0.0003015050449264254,YJR049C
1031,64,YIL063C_x10_a,0.00030120965432257955,YIL063C
1032,916,YKL143W_x1_c,0.0003008779515659059,YKL143W
1033,1343,YJL218W_x20_y,0.0003003530449957845,YJL218W
1034,484,YOR009W_x0_g,0.0002998581343117991,YOR009W
1035,330,YHR190W_x4_g,0.00029880493700501693,YHR190W
1036,1655,YPR081C_x9_t,0.0002987688197752683,YPR081C
1037,1375,YNR044W_x232_t,0.0002981841973469694,YNR044W
1038,549,YJR155W_x6_t,0.0002969935410633793,YJR155W
1039,308,YOL148C_x4_g,0.0002957487863156985,YOL148C
1040,1032,YAL028W_x19_c,0.00029558166567045984,YAL028W
1041,1846,YBR029C_x3_c,0.000295499535883452,YBR029C
1042,233,YDR216W_x21_a,0.00029541483575882134,YDR216W
1043,249,YHR151C_x9_a,0.0002951768045367741,YHR151C
1044,1189,YLR266C_x18_a,0.00029460918234659587,YLR266C
1045,428,YDL017W_x2_c,0.00029456390046201666,YDL017W
1046,156,YLR460C_x4_m,0.0002936327366096717,YLR460C
1047,535,YJR155W_x0_a,0.00029244038092114054,YJR155W
1048,979,YPR112C_x4_c,0.00029223957391303,YPR112C
1049,1334,YJL218W_x8_y,0.0002899607075608388,YJL218W
1050,2112,YML117W_x22_c,0.0002892514426987622,YML117W
1051,1652,YPR081C_x8_c,0.00028924993368871054,YPR081C
1052,1789,YGR153W_x4_g,0.00028908840582257683,YGR153W
1053,755,YPL212C_x0_a,0.0002875210259222229,YPL212C
1054,551,YJR155W_x7_t,0.00028734453285680797,YJR155W
1055,188,YMR265C_x20_c,0.0002868238065470236,YMR265C
1056,689,YER122C_x0_t,0.00028672318482905875,YER122C
1057,612,YNR012W_x4_t,0.00028586815987423765,YNR012W
1058,507,YOR009W_x49_t,0.00028569398973779113,YOR009W
1059,789,YLR452C_x10_c,0.0002855052622510904,YLR452C
1060,776,YLR452C_x0_g,0.00028447741072010825,YLR452C
1061,606,YOR054C_x72_t,0.0002835728908077016,YOR054C
1062,869,YBL004W_x27_t,0.00028308941750890715,YBL004W
1063,982,YPR112C_x5_g,0.0002828581679024389,YPR112C
1064,1313,YKL146W_x46_c,0.00028285695937045743,YKL146W
1065,295,YIL121W_x8_a,0.0002821785971876419,YIL121W
1066,1666,YJR031C_x23_c,0.00028115199717333457,YJR031C
1067,1344,YJL218W_x21_g,0.0002809314567774451,YJL218W
1068,628,YNL137C_x1_g,0.00028065466504542896,YNL137C
1069,1101,YDR318W_x1_g,0.00028056961059240334,YDR318W
1070,1454,YGR047C_x8_a,0.00027889679742986546,YGR047C
1071,116,YBR111C_x6_c,0.00027836444137230824,YBR111C
1072,996,YPR112C_x25_t,0.000278034228026271,YPR112C
1073,1550,YNL027W_x47_c,0.0002779945098724271,YNL027W
1074,1410,YNR050C_x5_g,0.0002779553586520607,YNR050C
1075,727,YHR203C_x21_t,0.00027760637789597527,YHR203C
1076,1887,YBR058C_x9_a,0.00027756214995880327,YBR058C
1077,949,YDR285W_x36_t,0.00027616377220441793,YDR285W
1078,1371,YNR044W_x209_g,0.0002760290969246082,YNR044W
1079,385,YOR090C_x1_a,0.00027595478238836516,YOR090C
1080,724,YHR203C_x20_c,0.0002758213128003658,YHR203C
1081,256,YHR151C_x12_a,0.00027577634851529213,YHR151C
1082,413,YPL207W_x8_a,0.0002756889904558467,YPL207W
1083,1906,YLR137W_x1_g,0.00027568565974419944,YLR137W
1084,1379,YNR044W_x263_a,0.0002754196226186488,YNR044W
1085,849,YCR012W_x7_c,0.000275299457051606,YCR012W
1086,240,YHR151C_x0_g,0.00027513967847999027,YHR151C
1087,675,YLR054C_x6_t,0.00027502509620302187,YLR054C
1088,1248,YDR430C_x14_g,0.000274639636629517,YDR430C
1089,1903,YLR137W_x0_c,0.00027433419058634515,YLR137W
1090,56,YIL063C_x6_g,0.0002740723315172671,YIL063C
1091,248,YHR151C_x7_g,0.00027395290150187396,YHR151C
1092,1489,YBR115C_x0_c,0.00027368590695885163,YBR115C
1093,1868,YKL112W_x4_c,0.0002731042675590449,YKL112W
1094,130,YGL116W_x2_c,0.0002723640992808652,YGL116W
1095,895,YDR056C_x9_t,0.00027232605442816053,YDR056C
1096,152,YLR460C_x3_c,0.00027220881343564243,YLR460C
1097,1765,YBL088C_x16_g,0.00027191716106472286,YBL088C
1098,1677,YDR507C_x2_g,0.00027149248709852706,YDR507C
1099,404,YPL207W_x1_g,0.0002714864276839886,YPL207W
1100,1753,YJL147C_x6_t,0.0002710756507146301,YJL147C
1101,40,YMR303C_x14_c,0.00027077490394763045,YMR303C
1102,1505,YBR115C_x34_a,0.0002705191126253585,YBR115C
1103,650,YGR157W_x13_g,0.000270513552299289,YGR157W
1104,1019,YAL028W_x5_t,0.0002704212966307282,YAL028W
1105,1336,YJL218W_x18_g,0.00027023826393088193,YJL218W
1106,1555,YOL106W_x2_t,0.0002701499909947032,YOL106W
1107,488,YOR009W_x4_c,0.00026981473636539255,YOR009W
1108,946,YDR285W_x31_c,0.000269216188428572,YDR285W
1109,596,YOR054C_x54_a,0.00026916406879807744,YOR054C
1110,426,YDL017W_x1_g,0.0002681473268324563,YDL017W
1111,1657,YJR031C_x1_g,0.0002681156526053327,YJR031C
1112,1322,YKL146W_x56_t,0.0002674418997345823,YKL146W
1113,1162,YOL063C_x2_c,0.0002673995823658366,YOL063C
1114,214,YNL212W_x13_t,0.00026673983017895764,YNL212W
1115,610,YNR012W_x3_t,0.0002646783447023889,YNR012W
1116,1217,YDR169C_x13_a,0.00026437932770708567,YDR169C
1117,437,YDL017W_x8_a,0.00026304257226983537,YDL017W
1118,276,YOR361C_x7_a,0.00026250374287199876,YOR361C
1119,531,YGR191W_x19_c,0.0002623649605933671,YGR191W
1120,42,YMR303C_x15_c,0.00026208597871359184,YMR303C
1121,348,YJR049C_x2_g,0.0002617074073052845,YJR049C
1122,609,YNR012W_x3_c,0.0002612807847199521,YNR012W
1123,403,YPL207W_x1_a,0.000261115826303847,YPL207W
1124,1719,YGL163C_x0_t,0.0002600491537553917,YGL163C
1125,2015,YKL023W_x2_c,0.00025982324170423124,YKL023W
1126,341,YHR190W_x15_a,0.00025979668018097623,YHR190W
1127,1215,YDR169C_x12_a,0.00025951191386347136,YDR169C
1128,1071,YKL074C_x5_g,0.0002589263794869321,YKL074C
1129,1800,YGR153W_x9_c,0.00025891491549123334,YGR153W
1130,1573,YOL106W_x58_t,0.0002587866231128457,YOL106W
1131,1686,YDR507C_x14_c,0.00025825620530080083,YDR507C
1132,386,YOR090C_x1_g,0.000257819546635954,YOR090C
1133,1965,YIR023W_x33_g,0.0002566366159866763,YIR023W
1134,1041,YBR255W_x3_a,0.000256050597954626,YBR255W
1135,419,YPL207W_x13_c,0.00025556766563544585,YPL207W
1136,1253,YDR430C_x18_c,0.0002546886058623168,YDR430C
1137,552,YJR155W_x8_a,0.0002541814215194512,YJR155W
1138,2013,YCL014W_x36_a,0.0002537109422483887,YCL014W
1139,1380,YNR044W_x263_g,0.00025236745967835406,YNR044W
1140,1762,YBL088C_x5_c,0.0002505365932953631,YBL088C
1141,194,YMR265C_x24_a,0.00025019266848149324,YMR265C
1142,1553,YOL106W_x1_t,0.0002487558011614993,YOL106W
1143,1870,YKL112W_x8_c,0.0002483631178227091,YKL112W
1144,1278,YGR173W_x8_g,0.00024664225412711127,YGR173W
1145,89,YLR247C_x9_g,0.0002455656408478355,YLR247C
1146,1784,YGR153W_x1_g,0.00024443041299427833,YGR153W
1147,268,YOR361C_x3_t,0.00024406590945137414,YOR361C
1148,1995,YCL014W_x1_g,0.00024398219428911855,YCL014W
1149,652,YGR157W_x19_t,0.00024282700636155526,YGR157W
1150,713,YHR203C_x4_a,0.0002425714292257581,YHR203C
1151,878,YDR056C_x1_c,0.00024216650422161516,YDR056C
1152,715,YHR203C_x6_-,0.00024145498528265808,YHR203C
1153,1100,YDR318W_x1_a,0.00024122092235532073,YDR318W
1154,1775,YBL088C_x66_c,0.00024075442881853695,YBL088C
1155,1835,YKL100C_x8_g,0.00024067865030464474,YKL100C
1156,336,YHR190W_x9_t,0.0002406467582518026,YHR190W
1157,836,YCR012W_x0_g,0.00024040647614052512,YCR012W
1158,1082,YAL036C_x1_a,0.00024030338365440656,YAL036C
1159,1140,YDR503C_x0_c,0.0002402860119698091,YDR503C
1160,132,YGL116W_x3_a,0.0002392850178304042,YGL116W
1161,1436,YNL275W_x8_t,0.00023876169899887797,YNL275W
1162,506,YOR009W_x49_g,0.0002378049451743884,YOR009W
1163,37,YMR303C_x11_t,0.000237545541715253,YMR303C
1164,680,YLR054C_x14_a,0.00023687325997218985,YLR054C
1165,142,YGL116W_x10_g,0.00023681300351900963,YGL116W
1166,1025,YAL028W_x14_g,0.00023680626947962256,YAL028W
1167,1117,YDR318W_x9_g,0.0002364996942998873,YDR318W
1168,1910,YLR137W_x4_g,0.00023575327880742978,YLR137W
1169,1502,YBR115C_x26_t,0.00023543953124689532,YBR115C
1170,1809,YBR110W_x7_c,0.00023472052957144142,YBR110W
1171,411,YPL207W_x5_a,0.00023454991444092117,YPL207W
1172,2091,YBR228W_x6_a,0.00023447360818029136,YBR228W
1173,1620,YCR033W_x7_g,0.00023399082077254474,YCR033W
1174,211,YNL212W_x11_a,0.00023284960817061026,YNL212W
1175,1169,YOL063C_x7_g,0.000232658992177441,YOL063C
1176,768,YPL212C_x6_c,0.00023263273958881676,YPL212C
1177,914,YBL104C_x10_a,0.00023201630719721318,YBL104C
1178,519,YGR191W_x4_t,0.00023122189103393887,YGR191W
1179,1745,YJL147C_x2_g,0.00023121233292193547,YJL147C
1180,1642,YPR081C_x3_a,0.0002309959084861415,YPR081C
1181,1114,YDR318W_x8_a,0.00023096623801987105,YDR318W
1182,1452,YGR047C_x7_a,0.00023075902058497828,YGR047C
1183,215,YNL212W_x14_a,0.0002301963158770839,YNL212W
1184,911,YBL104C_x7_t,0.00023009883214078914,YBL104C
1185,799,YKR097W_x3_a,0.0002298611735897114,YKR097W
1186,372,YEL030W_x9_t,0.00022943521594684258,YEL030W
1187,122,YBR111C_x9_a,0.00022912157784790266,YBR111C
1188,1582,YPR034W_x3_t,0.00022891920719529668,YPR034W
1189,1341,YJL218W_x20_c,0.00022863400121832852,YJL218W
1190,1506,YBR115C_x34_g,0.00022754199724583552,YBR115C
1191,726,YHR203C_x21_c,0.0002271224814272625,YHR203C
1192,280,YOR361C_x9_a,0.00022662035096263663,YOR361C
1193,1958,YIR023W_x11_-,0.00022616114396538834,YIR023W
1194,797,YKR097W_x1_c,0.00022613605205179155,YKR097W
1195,325,YHR190W_x1_c,0.0002260361314724467,YHR190W
1196,322,YOL148C_x15_t,0.00022560702380952842,YOL148C
1197,1092,YAL036C_x10_a,0.00022532741102236213,YAL036C
1198,379,YEL030W_x15_c,0.00022528134872527427,YEL030W
1199,828,YPR013C_x8_t,0.0002248831855227865,YPR013C
1200,2052,YBL037W_x17_t,0.00022474412856801247,YBL037W
1201,340,YHR190W_x11_t,0.0002241500160802187,YHR190W
1202,712,YHR203C_x4_-,0.0002226319519426459,YHR203C
1203,1021,YAL028W_x6_g,0.00022248899370181513,YAL028W
1204,99,YLR247C_x33_g,0.00022247524351033137,YLR247C
1205,1563,YOL106W_x47_a,0.0002222811465351591,YOL106W
1206,1810,YBR110W_x7_t,0.0002219709718132082,YBR110W
1207,69,YLR389C_x8_g,0.00022144234002771608,YLR389C
1208,2008,YCL014W_x30_t,0.0002212034265171444,YCL014W
1209,1420,YNR050C_x16_a,0.0002205234130032584,YNR050C
1210,131,YGL116W_x2_t,0.000220520783884103,YGL116W
1211,623,YNR012W_x10_a,0.0002194071670830566,YNR012W
1212,117,YBR111C_x6_t,0.00021938655822687753,YBR111C
1213,1575,YPR034W_x0_c,0.00021784522702783619,YPR034W
1214,368,YEL030W_x3_g,0.00021684005141340103,YEL030W
1215,2067,YMR102C_x14_c,0.0002168109978357276,YMR102C
1216,1091,YAL036C_x8_t,0.00021676467147600453,YAL036C
1217,1734,YGL163C_x20_t,0.00021672801737910352,YGL163C
1218,1672,YJR031C_x28_a,0.00021477985527649574,YJR031C
1219,1769,YBL088C_x37_g,0.00021437347588376505,YBL088C
1220,1455,YGR047C_x8_g,0.00021413423411169563,YGR047C
1221,1845,YBR029C_x2_c,0.00021377874670120003,YBR029C
1222,683,YLR054C_x18_c,0.00021357971677134907,YLR054C
1223,1766,YBL088C_x22_g,0.0002133828154402153,YBL088C
1224,1722,YGL163C_x6_a,0.00021297258600056325,YGL163C
1225,1003,YKL171W_x10_g,0.00021267368262193915,YKL171W
1226,1584,YPR034W_x4_g,0.00021266174983097439,YPR034W
1227,754,YLR289W_x16_g,0.00021263811662003922,YLR289W
1228,1331,YJL218W_x7_y,0.00021240611329788073,YJL218W
1229,41,YMR303C_x14_t,0.00021240066766768957,YMR303C
1230,2109,YML117W_x20_g,0.0002116499302095733,YML117W
1231,68,YLR389C_x8_a,0.0002106394985979377,YLR389C
1232,2019,YKL023W_x5_a,0.0002106210494665307,YKL023W
1233,1412,YNR050C_x9_c,0.0002105763626387899,YNR050C
1234,693,YER122C_x3_t,0.0002105040982941322,YER122C
1235,630,YNL137C_x5_t,0.00020963651846660585,YNL137C
1236,548,YJR155W_x6_c,0.00020946954961285967,YJR155W
1237,1485,YPR008W_x28_a,0.00020928970071631072,YPR008W
1238,328,YHR190W_x2_g,0.0002088665516456101,YHR190W
1239,1663,YJR031C_x6_t,0.0002081408260943627,YJR031C
1240,2108,YML117W_x20_a,0.00020776087599337075,YML117W
1241,184,YMR265C_x14_a,0.00020744335592811307,YMR265C
1242,1588,YPR034W_x6_g,0.00020740996106999575,YPR034W
1243,1888,YBR058C_x9_g,0.0002073443802036196,YBR058C
1244,2072,YMR102C_x19_g,0.00020701199002851433,YMR102C
1245,204,YNL212W_x5_c,0.0002064976064071774,YNL212W
1246,480,YFL049W_x31_g,0.0002055157103825133,YFL049W
1247,970,YDR221W_x21_g,0.00020521727461422543,YDR221W
1248,2,YEL023C_x1_c,0.00020360446775734872,YEL023C
1249,269,YOR361C_x4_c,0.00020284574764073738,YOR361C
1250,581,YOR054C_x14_t,0.0002022485340386063,YOR054C
1251,1718,YGL163C_x0_c,0.00020203007124185857,YGL163C
1252,1728,YGL163C_x15_g,0.00020180226946442932,YGL163C
1253,861,YBL004W_x15_a,0.0002017037060779615,YBL004W
1254,381,YEL030W_x17_a,0.0002014026742622609,YEL030W
1255,133,YGL116W_x3_c,0.00020016532115811614,YGL116W
1256,1774,YBL088C_x56_t,0.00019994597575221442,YBL088C
1257,356,YJR049C_x8_g,0.0001992262274467295,YJR049C
1258,258,YHR151C_x13_a,0.0001987812655742196,YHR151C
1259,972,YDR221W_x23_g,0.00019852713859334534,YDR221W
1260,1433,YNL275W_x6_a,0.000197357643311661,YNL275W
1261,201,YNL212W_x3_t,0.00019730202862733022,YNL212W
1262,1710,YBL074C_x6_a,0.00019667596064160099,YBL074C
1263,471,YFL049W_x11_c,0.00019649688929986579,YFL049W
1264,921,YKL143W_x4_t,0.00019630785121863722,YKL143W
1265,1574,YOL106W_x58_w,0.00019603088118820168,YOL106W
1266,281,YOR361C_x9_g,0.00019577137992242806,YOR361C
1267,2107,YML117W_x16_g,0.00019561232783454503,YML117W
1268,1340,YJL218W_x19_y,0.00019535902803892175,YJL218W
1269,209,YNL212W_x10_c,0.00019508570829210819,YNL212W
1270,1138,YGR015C_x10_c,0.00019453972049559987,YGR015C
1271,422,YPL207W_x26_t,0.00019410368436442876,YPL207W
1272,496,YOR009W_x45_-,0.0001940512503781525,YOR009W
1273,1053,YBR255W_x17_g,0.0001939202186991129,YBR255W
1274,661,YGR157W_x28_c,0.00019340575390857094,YGR157W
1275,1799,YGR153W_x9_a,0.0001926140503562407,YGR153W
1276,1785,YGR153W_x2_c,0.00019257403757957396,YGR153W
1277,673,YLR054C_x4_t,0.00019220059351836142,YLR054C
1278,1072,YKL074C_x6_a,0.00019120563208863624,YKL074C
1279,1407,YNR050C_x3_c,0.00019072404254892245,YNR050C
1280,653,YGR157W_x22_c,0.00019015667782457525,YGR157W
1281,1012,YKL171W_x21_a,0.00018975915487406017,YKL171W
1282,1349,YJL218W_x22_y,0.0001888935065260605,YJL218W
1283,1042,YBR255W_x3_g,0.00018886027460555206,YBR255W
1284,1807,YBR110W_x5_c,0.000188543103454348,YBR110W
1285,679,YLR054C_x13_c,0.00018833250553122337,YLR054C
1286,556,YOR175C_x0_a,0.0001883265505186173,YOR175C
1287,1829,YKL100C_x4_t,0.00018736965679430883,YKL100C
1288,504,YOR009W_x49_-,0.00018715020106030027,YOR009W
1289,943,YDR285W_x15_t,0.0001867083684652859,YDR285W
1290,503,YOR009W_x46_y,0.00018645009889743436,YOR009W
1291,1566,YOL106W_x48_t,0.00018568739017585156,YOL106W
1292,498,YOR009W_x45_t,0.00018564714447545487,YOR009W
1293,931,YKL143W_x10_t,0.0001849807652693069,YKL143W
1294,1440,YNL275W_x14_t,0.00018457292814867565,YNL275W
1295,1760,YBL088C_x3_a,0.00018435990223684493,YBL088C
1296,1291,YLR117C_x10_g,0.00018396806151237667,YLR117C
1297,1629,YCR033W_x24_a,0.00018386266856460705,YCR033W
1298,1832,YKL100C_x7_c,0.00018368941946149986,YKL100C
1299,544,YJR155W_x4_a,0.00018303937603463726,YJR155W
1300,945,YDR285W_x26_c,0.0001819683229305387,YDR285W
1301,1006,YKL171W_x13_a,0.0001809028747355477,YKL171W
1302,1457,YGR047C_x10_t,0.00018087170364408818,YGR047C
1303,88,YLR247C_x9_a,0.00017969367990376887,YLR247C
1304,510,YOR009W_x50_t,0.0001792825919837242,YOR009W
1305,1890,YBR058C_x10_t,0.0001790377648774793,YBR058C
1306,203,YNL212W_x4_t,0.00017855145997279522,YNL212W
1307,923,YKL143W_x5_g,0.00017782874922659138,YKL143W
1308,1077,YKL074C_x8_t,0.0001777632020666888,YKL074C
1309,1271,YGR173W_x5_c,0.00017750432760585562,YGR173W
1310,1199,YLR266C_x32_c,0.0001771971179990954,YLR266C
1311,482,YFL049W_x39_t,0.00017606455742450597,YFL049W
1312,1159,YDR503C_x9_t,0.00017569193279585622,YDR503C
1313,1919,YLR137W_x9_c,0.00017562015656976166,YLR137W
1314,920,YKL143W_x4_c,0.00017556754832128902,YKL143W
1315,1060,YKL074C_x0_a,0.00017533068149879662,YKL074C
1316,1904,YLR137W_x0_t,0.0001752353395801336,YLR137W
1317,777,YLR452C_x1_c,0.00017514339848511584,YLR452C
1318,1881,YKL112W_x26_a,0.00017414980856667194,YKL112W
1319,2050,YBL037W_x16_t,0.00017390764888681703,YBL037W
1320,659,YGR157W_x27_a,0.000173702793432703,YGR157W
1321,1609,YDR321W_x7_a,0.0001735939646224542,YDR321W
1322,190,YMR265C_x21_a,0.00017301562231234518,YMR265C
1323,216,YNL212W_x14_g,0.00017288807563281495,YNL212W
1324,656,YGR157W_x23_g,0.00017207740892655971,YGR157W
1325,1867,YKL112W_x3_c,0.00017124945011889604,YKL112W
